,Year,Month,Day,Hour,Day of week,DE/LU[€/MWh],Comsumption [MWh],Wind offshore[MWh],Wind onshore[MWh],PV[MWh],Other[MWh],Outlier
4248,2019,3,27,23,2,36.92,-0.3049293124995472,-0.5966963608446578,-0.03674564520173742,-1.0546367986635836,0.6356403011632894,0
4249,2019,3,28,0,3,32.73,-0.7340794219746793,-0.781158807655683,-0.0752258255745259,-1.0546367986635836,0.2969209969211722,0
4250,2019,3,28,1,3,33.67,-0.9302797782988812,-0.8710251278969517,-0.12044052763178144,-1.0546367986635836,0.1254431456263425,0
4251,2019,3,28,2,3,33.38,-1.0021588369765932,-0.9548716946292359,-0.1779078928364289,-1.0546367986635836,0.0030449320055944942,0
4252,2019,3,28,3,3,33.29,-0.9513628860159493,-1.029401976169044,-0.23016685739990014,-1.0546367986635836,0.004224383818262469,0
4253,2019,3,28,4,3,33.12,-0.7999309423000306,-1.0951892823743747,-0.3011849980858184,-1.0546367986635836,0.1460955875706103,0
4254,2019,3,28,5,3,36.67,-0.43482674694778045,-1.1353209724342714,-0.387476399819392,-1.0028794574046886,0.5044563750604227,0
4255,2019,3,28,6,3,44.48,0.29477092401176697,-1.1499403738132339,-0.46747765480447195,0.35611192296264627,0.8136893839858407,0
4256,2019,3,28,7,3,49.13,0.8260439960559721,-1.1685729441981858,-0.5808634824227015,0.7805787139872495,1.3221534674715203,0
4257,2019,3,28,8,3,48.79,1.0843784481710297,-1.1907887011956286,-0.7299961342271237,0.9603742713854518,1.5389800374411757,0
4258,2019,3,28,9,3,46.78,1.1353071642936199,-1.2091346166515815,-0.8875596736777545,1.057256183677126,1.4293632301985235,0
4259,2019,3,28,10,3,44.12,1.244201150121953,-1.235363542655014,-0.939009690335785,1.108311548098084,1.3535172575104257,0
4260,2019,3,28,11,3,43.36,1.3170626709980673,-1.2770718348244066,-0.9970999491034246,1.1292032303073578,1.3254992593482722,0
4261,2019,3,28,12,3,42.54,1.2729580841995156,-1.3116137537688177,-1.0560148917847718,1.1248254037199392,1.3169061104274056,0
4262,2019,3,28,13,3,42.39,1.1870059183554986,-1.3272364473992775,-1.126541956807844,1.100248294884852,1.2368959507272352,0
4263,2019,3,28,14,3,43.06,1.073863447344885,-1.3295296868312716,-1.2161621648937646,1.059084993208173,1.1221039977759377,0
4264,2019,3,28,15,3,44.09,0.956525597216769,-1.317346852348803,-1.3283448414286163,0.9955426886450263,1.0362928607930535,0
4265,2019,3,28,16,3,44.47,0.8459056642831345,-1.2906879439518715,-1.470734886926308,0.8856967287043372,0.95445334726099,0
4266,2019,3,28,17,3,46.98,0.8857883189317949,-1.2517028736079718,-1.5910631406642404,0.6656351459683,0.9981893461103309,0
4267,2019,3,28,18,3,48.16,0.9506839300911331,-1.2181642469150582,-1.6120024147560896,0.147584730287703,1.2402417426039873,0
4268,2019,3,28,19,3,52.77,1.0152609048618,-1.176742609674665,-1.5430625761687546,-1.0546367986635836,1.376745237086438,0
4269,2019,3,28,20,3,46.61,0.7314886477178366,-1.1067988069988448,-1.4541774878990907,-1.0546367986635836,1.1257386349945677,0
4270,2019,3,28,21,3,43.48,0.3658002856530229,-1.0412981557225134,-1.3553535878429006,-1.0546367986635836,0.8171555280883751,0
4271,2019,3,28,22,3,42.38,0.09331306727449265,-0.9775174340201777,-1.2967732889175585,-1.0546367986635836,0.7120398940899864,0
4272,2019,3,28,23,3,39.32,-0.3781625758291112,-0.9038471172673672,-1.2747877388687388,-1.0546367986635836,0.5582778904303328,0
4273,2019,3,29,0,4,39.28,-0.7734841220403331,-0.9270661665163075,-1.274576338253117,-1.0546367986635836,0.38054172339481596,0
4274,2019,3,29,1,4,34.1,-0.9689675464900251,-0.8075310611236152,-1.2576850902868646,-1.0546367986635836,0.19724528352815004,0
4275,2019,3,29,2,4,34.44,-1.0448295600261255,-0.6543140015735095,-1.1490570520215269,-1.0546367986635836,0.11542984044124296,0
4276,2019,3,29,3,4,34.47,-1.0006187610980166,-0.47429470616197283,-0.996270363657844,-1.0546367986635836,-0.010434517282039505,0
4277,2019,3,29,4,4,34.99,-0.8458145822686625,-0.3054549529814074,-0.8660381408252183,-1.0546367986635836,0.02141068165999582,0
4278,2019,3,29,5,4,38.04,-0.49234061510290583,-0.13804847444583826,-0.7834302709549819,-0.866544462180341,0.3458321414791584,0
4279,2019,3,29,6,4,45.56,0.2209003879048608,0.012302035814274755,-0.7362598807050202,0.49835790274884073,0.6719866733495882,0
4280,2019,3,29,7,4,48.44,0.7280367535072335,0.10603819759703349,-0.7844640701224888,0.9136391399136667,1.1287233701939723,0
4281,2019,3,29,8,4,47.62,0.9937529486265039,0.1642291481838837,-1.0151669619035975,1.0949756978002954,1.3189520982657073,0
4282,2019,3,29,9,4,43.07,1.0264662845300656,0.2324530212857081,-1.226149547938956,1.19494652382791,1.3084814546226344,0
4283,2019,3,29,10,4,38.2,1.1164545112972493,0.31185643661850376,-1.169126800997578,1.2493818797138199,1.3370290025782305,0
4284,2019,3,29,11,4,34.49,1.1799959178047355,0.36488759848336727,-1.0634646804693653,1.2746013685264128,1.3281229378703296,0
4285,2019,3,29,12,4,33.43,1.1134540186372635,0.4104657321942499,-1.0189669958600094,1.2806745625351292,1.2340556381987695,0
4286,2019,3,29,13,4,32.87,0.9705190452859062,0.43139154201119606,-1.031468874806751,1.2705608630635092,1.1302157377936748,0
4287,2019,3,29,14,4,32.4,0.8122364192135597,0.41232898923274514,-1.099912776177714,1.240198093820502,0.9630464961818567,0
4288,2019,3,29,15,4,33.13,0.7042717895188507,0.38939659491280415,-1.1857326435477082,1.1815550521745288,0.851046714868712,0
4289,2019,3,29,16,4,36.01,0.6024409103060595,0.35671793300688825,-1.292900652694653,1.0669585621527615,0.7577015285518466,0
4290,2019,3,29,17,4,44.0,0.6600078845259634,0.297380362704041,-1.3566016532175147,0.8318343287015489,0.7638154216215948,0
4291,2019,3,29,18,4,49.54,0.7173889875191425,0.22213344384173467,-1.282424216148018,0.28148523803341474,0.867968237813724,0
4292,2019,3,29,19,4,49.33,0.7568467936495747,0.14717317990842763,-1.1284944860076547,-1.0546367986635836,0.990366451434472,0
4293,2019,3,29,20,4,47.94,0.48589965114962125,0.06232332092464601,-0.9762936255195911,-1.0546367986635836,0.7505044654500562,0
4294,2019,3,29,21,4,43.04,0.15438504176977813,-0.034852700006103875,-0.8604255235783863,-1.0546367986635836,0.5729127210854783,0
4295,2019,3,29,22,4,42.75,-0.10211725111042087,-0.13432196036884786,-0.8513266247232859,-1.0546367986635836,0.45915579727590994,0
4296,2019,3,29,23,4,39.32,-0.5363124367395113,-0.2442541256400649,-0.9245067290723846,-1.0546367986635836,0.3265035740184975,0
4297,2019,3,30,0,5,37.49,-0.9554520530038946,-0.5800703749627005,-1.045925538946688,-1.0546367986635836,0.022301288130785923,0
4298,2019,3,30,1,5,36.68,-1.1683808197333267,-0.6722299346359634,-1.048092481726001,-1.0546367986635836,-0.14513272837775354,0
4299,2019,3,30,2,5,34.36,-1.2850813970841006,-0.720961272565838,-1.0206599476842788,-1.0546367986635836,-0.2222544346591452,0
4300,2019,3,30,3,5,34.61,-1.2983048072139494,-0.7285576281843184,-0.9308341276302158,-1.0546367986635836,-0.32465010835485064,0
4301,2019,3,30,4,5,36.08,-1.2592984026341345,-0.6867060085504261,-0.8224576168508406,-1.0546367986635836,-0.30017046563070104,0
4302,2019,3,30,5,5,35.02,-1.2000320343413182,-0.5873800756521818,-0.6901263207758916,-0.7057714756629507,-0.3213283869232551,0
4303,2019,3,30,6,5,33.51,-1.0560083866620016,-0.4877674878249381,-0.5288245220388045,0.6047144618493169,-0.2960303490637849,0
4304,2019,3,30,7,5,33.23,-0.7554546130480292,-0.41209058656913294,-0.5089125172270015,0.9850537579293492,-0.10885856752692419,0
4305,2019,3,30,8,5,34.93,-0.3943599255865565,-0.36665578032274987,-0.8318324678689832,1.1570290857655605,0.10079500978609748,0
4306,2019,3,30,9,5,33.17,-0.11727903260468522,-0.35275301626628564,-1.2523858904441645,1.2491989067333886,0.31401101298227957,0
4307,2019,3,30,10,5,31.63,0.027249122690027317,-0.3732488436897329,-1.2395002214346411,1.297759471170378,0.4204023805739622,0
4308,2019,3,30,11,5,29.24,0.10921833367565613,-0.40019440701566356,-0.9166655743516796,1.318818034843826,0.38728144803863296,0
4309,2019,3,30,12,5,28.77,0.02177919801784088,-0.440039442146561,-0.5886850846273673,1.3204786989049395,0.340007093751288,0
4310,2019,3,30,13,5,25.92,-0.17643918876794437,-0.47128482940748057,-0.3600955551715444,1.3052148142905358,0.2144556518150399,0
4311,2019,3,30,14,5,25.45,-0.34252840636273163,-0.46512174843399645,-0.25480231755811705,1.2695157794549388,0.03982457220471012,0
4312,2019,3,30,15,5,29.25,-0.4036534869227956,-0.44734914283604216,-0.2262178507430564,1.2060450587657157,0.02434727596908751,0
4313,2019,3,30,16,5,32.02,-0.4476784146241797,-0.4118039316401337,-0.28527682011067945,1.0855156245210555,-0.009471699475779935,0
4314,2019,3,30,17,5,37.39,-0.3791184849951244,-0.3715289141157373,-0.43295577587235495,0.8482010485954925,0.015224577254778071,0
4315,2019,3,30,18,5,44.99,-0.23820154210535047,-0.33340380855883545,-0.49779487768150077,0.3196279416835058,0.1806848172604854,0
4316,2019,3,30,19,5,45.96,-0.15540918711565477,-0.2898322593509476,-0.4598140142635495,-1.0546367986635836,0.4131571765818589,0
4317,2019,3,30,20,5,43.08,-0.3566811726262043,-0.23235794608659552,-0.40835014012057136,-1.0546367986635836,0.2621392036700452,0
4318,2019,3,30,21,5,40.53,-0.6112185411095985,-0.1442115554193224,-0.35358803042412706,-1.0546367986635836,-0.06425603265194954,0
4319,2019,3,30,22,5,40.86,-0.7453379077077232,-0.03814923168959539,-0.3306568424626879,-1.0546367986635836,-0.1459270530679177,0
4320,2019,3,30,23,5,36.85,-1.0846060025452287,0.02878469423173233,-0.33284106357466525,-1.0546367986635836,-0.22121940551741617,0
4321,2019,3,31,0,6,40.1,-1.434495310338436,-0.1829099708342228,-0.1838570006754901,-1.0546367986635836,-0.39893150210777656,0
4322,2019,3,31,1,6,33.95,-1.6437332055657619,-0.01808338665964704,-0.19634404728507715,-1.0546367986635836,-0.5380105342219716,0
4323,2019,3,31,3,6,31.95,-1.7467324182036803,0.1521896411659147,-0.229826623147129,-1.0546367986635836,-0.6532838960763988,0
4324,2019,3,31,4,6,31.9,-1.737624728094166,0.30254015142602775,-0.27231880085674603,-1.0546367986635836,-0.7138451360901259,0
4325,2019,3,31,5,6,30.54,-1.7142049535268435,0.37234062663734807,-0.31214271550001743,-1.0546367986635836,-0.7946255500353039,0
4326,2019,3,31,6,6,30.81,-1.7161698779236483,0.3380853626219362,-0.3381562983585935,-0.6390446573871819,-0.790052165455571,0
4327,2019,3,31,7,6,32.01,-1.6002127854797736,0.24965231702566384,-0.38090919268419426,0.5690655106928035,-0.6647173575257312,0
4328,2019,3,31,8,6,33.07,-1.2463405228281783,0.1744053981633575,-0.3955543655912431,0.9418396292507436,-0.5366866597383647,0
4329,2019,3,31,9,6,32.78,-0.8756336376417954,0.11105465885452058,-0.3176840184339718,1.108807281605453,-0.42531270999928883,0
4330,2019,3,31,10,6,28.82,-0.6560666128150494,0.05114377869367478,-0.239348645750107,1.2010773439246611,-0.34876869440165287,0
4331,2019,3,31,11,6,25.17,-0.4661062191023223,-0.03986916126359097,-0.20750791055779882,1.2515384939412222,-0.3119168428670678,0
4332,2019,3,31,12,6,25.15,-0.45853860487138476,-0.15954759412078293,-0.1776640675272258,1.275374931236877,-0.3602262262961418,0
4333,2019,3,31,13,6,10.46,-0.6697148714631262,-0.23837769959558003,-0.1329559576422316,1.2806893144229234,-0.5351942921386624,0
4334,2019,3,31,14,6,1.11,-0.8168983299967643,-0.2891156220284494,-0.09128055168291309,1.269391910928757,-0.6664985704673114,1
4335,2019,3,31,15,6,1.02,-0.8656762504958249,-0.313767945922386,-0.046598749067238834,1.2383404905785875,-0.7661020725248641,1
4336,2019,3,31,16,6,11.51,-0.8295641264464387,-0.32423085083085906,0.0073537338337112635,1.1810607019619868,-0.8056738843621325,0
4337,2019,3,31,17,6,26.73,-0.7099692685652361,-0.33942356206782,0.0596762408208719,1.0685287065774771,-0.5298265828687653,0
4338,2019,3,31,18,6,33.97,-0.526355049593541,-0.36436254089075576,0.11901009293522624,0.8386624484946161,-0.18451197665377,0
4339,2019,3,31,19,6,38.69,-0.4209395110082003,-0.42083356190361043,0.19403328450957416,0.3258950787933933,0.029498351232576218,0
4340,2019,3,31,20,6,41.8,-0.4513958391586753,-0.5281858328138341,0.29076508726530476,-1.0546367986635836,0.1616210246965459,0
4341,2019,3,31,21,6,39.08,-0.6053503209515733,-0.6673568008429759,0.33885499136377184,-1.0546367986635836,0.04928425715121041,0
4342,2019,3,31,22,6,40.3,-0.6352755884542631,-0.8169906737805908,0.34935037095960036,-1.0546367986635836,-0.09482549800069094,0
4343,2019,3,31,23,6,37.51,-1.0089033072034639,-0.9574515889902292,0.3256189705486123,-1.0546367986635836,-0.1807329167642012,0
4344,2019,4,1,0,0,31.06,-1.3338062115183826,-1.2046914652520928,0.3256713813706886,-1.0546367986635836,-0.3961393304696238,0
4345,2019,4,1,1,0,29.96,-1.4657747824929779,-1.2909745988808707,0.25088233398009013,-1.0546367986635836,-0.5348573059064715,0
4346,2019,4,1,2,0,31.07,-1.501462058024136,-1.3683714297106715,0.18111733804478097,-1.0546367986635836,-0.48065066341405766,0
4347,2019,4,1,3,0,31.08,-1.4160143997955148,-1.4143795458150532,0.11885320228316251,-1.0546367986635836,-0.39399706085069625,0
4348,2019,4,1,4,0,31.09,-1.1756829036403718,-1.4515013591204577,0.081311130842181,-1.0546367986635836,-0.3019516785722812,0
4349,2019,4,1,5,0,37.22,-0.6631562724629804,-1.4742904259758989,0.05970928139267545,-1.0546367986635836,-0.040763278179216,0
4350,2019,4,1,6,0,47.08,0.13555894180579664,-1.4795935421623854,0.059345782766996286,-0.5264328720262393,0.3099190373056764,0
4351,2019,4,1,7,0,56.95,0.6284363290151397,-1.4717105316149057,0.045580615065091326,0.6138255115313327,0.7292261919317197,0
4352,2019,4,1,8,0,53.56,0.9057827523209036,-1.4476315175789676,-0.06940601504972431,0.980075604225213,1.017975252028965,0
4353,2019,4,1,9,0,45.95,1.0205184052748726,-1.4156694929955498,-0.31658278750650953,1.1520998171418457,1.1070358991079756,0
4354,2019,4,1,10,0,42.2,1.153761521804152,-1.383420813483133,-0.34401284567727575,1.2442291687138292,1.1341632907993389,0
4355,2019,4,1,11,0,39.11,1.122375837520053,-1.3564752501572022,-0.2343429348240044,1.2931619376813748,1.267970895424263,0
4356,2019,4,1,12,0,34.3,1.1239955724957975,-1.3338295107662606,-0.13702754785705973,1.3161895823287613,1.2996476012502027,0
4357,2019,4,1,13,0,32.29,1.021182231084604,-1.3098938241948221,-0.05672001989133978,1.320526327138484,1.2158102407701505,0
4358,2019,4,1,14,0,31.1,0.9235467309893148,-1.2561460250074605,0.026694362969222996,1.3084458774830812,1.0169883637775492,0
4359,2019,4,1,15,0,31.55,0.7928527055694039,-1.1701495463076819,0.11255992115448592,1.2764290637005038,0.891533203621927,0
4360,2019,4,1,16,0,31.8,0.6826310681216082,-1.0706802859449378,0.21280618523494532,1.215473680612227,0.7742619948195112,0
4361,2019,4,1,17,0,35.74,0.6519623157120192,-0.9492819235137503,0.3043535017178681,1.096547259838105,0.7115344147417001,0
4362,2019,4,1,18,0,43.06,0.6668585668823911,-0.7956348815701457,0.3388290856071109,0.8641116545074211,0.6562205317720877,0
4363,2019,4,1,19,0,45.1,0.7181590254584309,-0.6103124699721227,0.4473854137221313,0.36134795547425413,0.6278414769325869,0
4364,2019,4,1,20,0,45.06,0.5185067749236258,-0.3936013436486805,0.6993164448944533,-1.0546367986635836,0.48433348290959777,0
4365,2019,4,1,21,0,39.41,0.11949435721029765,-0.14435488288382203,0.8724788182142503,-1.0546367986635836,0.35586951710941445,0
4366,2019,4,1,22,0,35.8,-0.1713410065492075,0.09543196522406079,0.9431227112522125,-1.0546367986635836,0.3228689367998676,0
4367,2019,4,1,23,0,30.65,-0.5415168310878052,0.28247430639607934,0.9619244948539475,-1.0546367986635836,0.0005175352641631193,0
4368,2019,4,2,0,1,29.11,-0.822607231960454,0.49072911231404337,0.94913512088111,-1.0546367986635836,-0.2856319167561815,0
4369,2019,4,2,1,1,26.93,-1.000459442903681,0.5294275277289437,0.9137566877766065,-1.0546367986635836,-0.3852113483685777,0
4370,2019,4,2,2,1,25.43,-1.0615314173989665,0.5030552742610116,0.8645762620644393,-1.0546367986635836,-0.42548120311538423,0
4371,2019,4,2,3,1,25.16,-1.0022650491061502,0.4440043588871636,0.8167345631427354,-1.0546367986635836,-0.439538343086774,0
4372,2019,4,2,4,1,27.52,-0.8282364748269759,0.40215273925327133,0.7780669403109325,-1.0546367986635836,-0.41378296676933046,0
4373,2019,4,2,5,1,31.04,-0.4279229585265743,0.40487596107876433,0.7456903681560476,-1.0546367986635836,-0.12609300625897052,0
4374,2019,4,2,6,1,40.29,0.29211562077284153,0.4696599750325976,0.7203714170747898,-0.43841162409363593,0.39000140834131625,0
4375,2019,4,2,7,1,43.78,0.744765163912464,0.5463401685399002,0.6899498088718606,0.6412126466863745,0.766872368156469,0
4376,2019,4,2,8,1,43.13,0.9927970394604907,0.6339132493491748,0.5970874896030596,0.9913867440819559,0.9844451219259757,0
4377,2019,4,2,9,1,39.53,1.1013989419325418,0.6974073161225114,0.4169362896815699,1.1519585313001188,1.0347282818578818,0
4378,2019,4,2,10,1,36.68,1.2296766414050306,0.7262161364869373,0.2755912736559781,1.2373971910444883,1.097167016593815,0
4379,2019,4,2,11,1,31.39,1.327763543050937,0.7485752209488797,0.23901802073551884,1.281077443527974,1.087972106544036,0
4380,2019,4,2,12,1,29.0,1.2906955098355375,0.7389722808274044,0.3555967218148079,1.2968898742843564,0.9437901400566652,0
4381,2019,4,2,13,1,29.09,1.1518497034721256,0.7055769815989904,0.5036304893930342,1.291804326499729,0.739720906019949,0
4382,2019,4,2,14,1,29.49,0.9954523426994162,0.6442328267931483,0.6148827281575313,1.2692550625415657,0.6643082013446682,0
4383,2019,4,2,15,1,29.09,0.916881919859612,0.5632528093508566,0.6914177997256514,1.2236553201757647,0.611810560458365,0
4384,2019,4,2,16,1,30.1,0.7793637651156626,0.4444343412806625,0.7333211775496634,1.1470853832574883,0.5844665347605932,0
4385,2019,4,2,17,1,35.08,0.7351264131551645,0.2634117536176284,0.7473791646575582,1.01830352076974,0.5982348293901051,0
4386,2019,4,2,18,1,40.73,0.7818066440954741,0.11836435954400176,0.7463988757659381,0.7863671883299814,0.58942504646283,0
4387,2019,4,2,19,1,43.15,0.8813274094904001,0.04942384911967921,0.7799028280306443,0.2963405401081074,0.6631046790868437,0
4388,2019,4,2,20,1,42.74,0.6315695868370718,-0.024533122562130437,0.855909272840931,-1.0546367986635836,0.6164802268187239,0
4389,2019,4,2,21,1,38.2,0.2850259611249105,-0.08974711890946259,0.9081235088428433,-1.0546367986635836,0.37844759466620137,0
4390,2019,4,2,22,1,35.08,-0.0036320539786757304,-0.16227081594627593,0.9088015828536959,-1.0546367986635836,0.3024571993071647,0
4391,2019,4,2,23,1,30.69,-0.44324405821517415,-0.2644632981345129,0.8783540351295348,-1.0546367986635836,0.16080262956122526,0
4392,2019,4,3,0,2,31.9,-0.790796699158127,0.1844383206783317,0.8462610726097572,-1.0546367986635836,-0.09302021461395424,0
4393,2019,4,3,1,2,31.5,-0.9775176229193651,0.32274932392047573,0.7260052455639464,-1.0546367986635836,-0.18552293535034256,0
4394,2019,4,3,2,2,31.08,-1.0515740302529961,0.34453509852441966,0.5825367718268735,-1.0546367986635836,-0.14578263039697875,0
4395,2019,4,3,3,2,31.19,-1.010045087596202,0.18845148968432138,0.4203194855315876,-1.0546367986635836,-0.11656110997700077,0
4396,2019,4,3,4,2,32.57,-0.8735359480830442,-0.04517227745007731,0.23907454000844514,-1.0546367986635836,0.1375746499852131,0
4397,2019,4,3,5,2,35.0,-0.5244963373262931,-0.33741697756482514,0.04537990095956894,-1.0546367986635836,0.4496720418842532,0
4398,2019,4,3,6,2,42.98,0.17698167233303375,-0.6058693185726342,-0.11839355465387476,-0.4265143296108965,0.8049277419488785,0
4399,2019,4,3,7,2,48.25,0.6697262943804305,-0.8202872054640823,-0.29693924009869427,0.497495914551963,1.2776231439320151,0
4400,2019,4,3,8,2,52.42,0.8874877130047072,-0.993283455115137,-0.5278868334653716,0.8270173500257134,1.5962917673587766,0
4401,2019,4,3,9,2,54.72,0.9362125274389893,-1.1169750569783186,-0.7843951211942206,0.9872769592198314,1.6391371597373277,0
4402,2019,4,3,10,2,49.47,1.020996359857879,-1.2025415532845984,-1.0210835761966215,1.0890586742421997,1.5412908001761987,0
4403,2019,4,3,11,2,47.99,1.1235972770099587,-1.243103225737994,-1.1542795807609414,1.1512078464893842,1.5357545977902063,0
4404,2019,4,3,12,2,45.01,1.076917046069649,-1.2439631905249917,-1.1509534043591714,1.1846629444065206,1.5450698600657675,0
4405,2019,4,3,13,2,43.11,0.9590215822613589,-1.2114278560835756,-1.089251890146387,1.1944728038681307,1.4899726111025635,0
4406,2019,4,3,14,2,41.77,0.82540672327863,-1.1513736484582302,-1.0387604939866553,1.1871748167221405,1.3507010154271166,0
4407,2019,4,3,15,2,41.48,0.7619715289007009,-1.0672404267969466,-1.0014234881647894,1.1573891535208745,1.2617607205738886,0
4408,2019,4,3,16,2,41.73,0.6532634142990927,-0.9911335431476426,-0.9273926942220045,1.0966668730844178,1.1528900971310876,0
4409,2019,4,3,17,2,42.68,0.6125841686787548,-0.8968240715068853,-0.8113220868364288,0.9844461185388053,1.1390736616112627,0
4410,2019,4,3,18,2,45.44,0.6542724295298844,-0.7612362900902343,-0.6505518830708188,0.7649655829493721,1.1652141650512102,0
4411,2019,4,3,19,2,51.32,0.7251955790415833,-0.6673568008429759,-0.42264761558173436,0.29236668724465903,1.4007194004623014,0
4412,2019,4,3,20,2,52.34,0.564735604313318,-0.6495841952450216,-0.16389112290411292,-1.0028794574046886,1.3330333086822534,0
4413,2019,4,3,21,2,44.08,0.25680008769513296,-0.6243585614930866,0.0007989519899337764,-1.0546367986635836,1.1051824748309258,0
4414,2019,4,3,22,2,39.1,-0.031273760695889725,-0.5918232270516703,0.10524796542097095,-1.0546367986635836,0.8238711822870356,0
4415,2019,4,3,23,2,36.58,-0.4735941742360921,-0.6379746706205516,0.15620864429598255,-1.0546367986635836,0.6367234711953313,0
4416,2019,4,4,0,3,35.6,-0.7796975316194187,-0.8346199519140454,0.10930536646901204,-1.0546367986635836,0.42685325987590134,0
4417,2019,4,4,1,3,35.12,-0.968224061583126,-0.8923809201073968,0.09314943257797774,-1.0546367986635836,0.38261178167827403,0
4418,2019,4,4,2,3,33.0,-1.0560880457591693,-0.9138800397823414,0.07601382322706855,-1.0546367986635836,0.26418519150834674,0
4419,2019,4,4,3,3,32.59,-1.018090656410146,-0.9289294235548027,0.03320472727164284,-1.0546367986635836,0.24548245562175458,0
4420,2019,4,4,4,3,34.13,-0.8823515548362767,-0.9379590538182794,-0.010279817872545637,-1.0546367986635836,0.3554603195417541,0
4421,2019,4,4,5,3,36.86,-0.5501996726790915,-0.9580248988482277,-0.07976869462071591,-1.0546367986635836,0.6067557669755023,0
4422,2019,4,4,6,3,44.67,0.13022178229555648,-0.9716410079756927,-0.1526645099032566,-0.31036130919933325,1.0953135923167652,0
4423,2019,4,4,7,3,53.64,0.6084684486584203,-0.9856870994966566,-0.2389199527506341,0.5748599043652445,1.5854841374835131,0
4424,2019,4,4,8,3,59.86,0.849915172173912,-0.9965799867986286,-0.3975212542084845,0.8937876226715363,1.7884702014881873,0
4425,2019,4,4,9,3,46.92,0.8923203648995515,-1.012346007893588,-0.5977902837738686,1.0467529962012834,1.766710519066721,0
4426,2019,4,4,10,3,48.0,0.969456923990336,-1.0334151451750337,-0.7182209407140474,1.1312585512613418,1.6519667070057364,0
4427,2019,4,4,11,3,47.0,1.0478149225710263,-1.0384316064325207,-0.7436221533962046,1.1776586185105595,1.6060162272019984,0
4428,2019,4,4,12,3,40.85,1.022138140250617,-1.0358517120715274,-0.666305343088719,1.1977933085742003,1.590346367405124,0
4429,2019,4,4,13,3,41.32,0.953179915135723,-1.0339884550330323,-0.5322508353809564,1.1969588098180775,1.5679608534095888,0
4430,2019,4,4,14,3,38.59,0.8645458930203912,-1.022092275479563,-0.3895272202210558,1.1774284939208444,1.368874201520266,0
4431,2019,4,4,15,3,38.3,0.8068727066709304,-0.9871203741416529,-0.25120090601880385,1.1362337864122078,1.274614338287454,0
4432,2019,4,4,16,3,38.1,0.6972352359356982,-0.9522918002682426,-0.14111363667750473,1.0641427616072823,1.1988887178251386,0
4433,2019,4,4,17,3,40.08,0.6527058006189184,-0.9340892122767894,-0.08841993638147354,0.9410435648941297,1.1716650443531493,0
4434,2019,4,4,18,3,45.23,0.6772408025465896,-0.88722113138541,-0.049538547477708327,0.7160640792504293,1.2344889062115862,0
4435,2019,4,4,19,3,50.5,0.714946108539331,-0.8300334730500573,0.09484900320830612,0.24709627770415102,1.3412172600354597,0
4436,2019,4,4,20,3,48.93,0.5537160958717774,-0.775712364004697,0.2419533377628544,-1.0028794574046886,1.281257781150645,0
4437,2019,4,4,21,3,43.81,0.22464436547174568,-0.7357240014092999,0.306593793730373,-1.0546367986635836,1.001727701548335,0
4438,2019,4,4,22,3,38.49,-0.054587323133655226,-0.6884259381244217,0.32603819011289314,-1.0546367986635836,0.7637672807312819,0
4439,2019,4,4,23,3,36.8,-0.49605803963740147,-0.6685034205589729,0.3204447383574781,-1.0546367986635836,0.6304651554546442,0
4440,2019,4,5,0,4,35.36,-0.836069619381806,-0.621062029809595,0.17420082064033743,-1.0546367986635836,0.35406423372267776,0
4441,2019,4,5,1,4,35.47,-1.0319247862849477,-0.5747672587762143,0.12161134906942259,-1.0546367986635836,0.23891122409403298,0
4442,2019,4,5,2,4,34.49,-1.1187000961330316,-0.527469195491336,0.06928389268157786,-1.0546367986635836,0.17132141409461107,0
4443,2019,4,5,3,4,33.76,-1.0787377823872035,-0.4970837730174142,0.011323847513523054,-1.0546367986635836,0.10702925508162821,0
4444,2019,4,5,4,4,36.17,-0.9529826209916938,-0.44906907241003774,-0.04942953163992319,-1.0546367986635836,0.2024926405722647,0
4445,2019,4,5,5,4,38.63,-0.6393116493774298,-0.38815489999769454,-0.11989946280289382,-1.0546367986635836,0.4198969012256759,0
4446,2019,4,5,6,4,44.84,0.008369916661267329,-0.33068058673334244,-0.18336686788309645,-0.3199274645589719,0.8755504280380181,0
4447,2019,4,5,7,4,53.16,0.49046677272057304,-0.3179244423928753,-0.28670581473912893,0.4901853065572863,1.3408562033581124,0
4448,2019,4,5,8,4,58.67,0.7294175111914748,-0.3035916959429122,-0.4741400861375557,0.8017337597233358,1.5938847228431279,0
4449,2019,4,5,9,4,53.64,0.7903832735572033,-0.2644632981345129,-0.6849303558457712,0.958399662375329,1.6896369536756422,0
4450,2019,4,5,10,4,46.58,0.9196699882604837,-0.25357041083254095,-0.8140781663135332,1.0513580391139152,1.5449735782851415,0
4451,2019,4,5,11,4,44.01,1.0098440862543923,-0.2828092135904657,-0.8761508051113516,1.1044174908738316,1.519073779296759,0
4452,2019,4,5,12,4,41.18,0.9480551798845968,-0.34501333318330557,-0.8905809564614775,1.1305879889897088,1.449365770123566,0
4453,2019,4,5,13,4,40.08,0.7985085014683152,-0.4052108682731506,-0.9128806667177011,1.1333004609588182,1.3555632453487274,0
4454,2019,4,5,14,4,38.64,0.6447664439345313,-0.4543721885965241,-0.9485159859621454,1.1182582567390857,1.2502309773439302,0
